Código;Nome;Categoria;Referência;Preço;Preço de venda;Em promoção;Estoque;Disponível;URL imagem;URL produto;Descrição
9827;048 - RSA 19;FIGURINHAS;;1.50;1.50;NAO;54;SIM;https://images.tcdn.com.br/img/img_prod/1457323/048_rsa_19_9827_1_057effe27c3ba7759ebe1029d63874a8.png;https://www.mgafigurinhas.com.br/figurinhas/048-rsa-19;
9829;049 - RSA 20;FIGURINHAS;;1.50;1.50;NAO;58;SIM;https://images.tcdn.com.br/img/img_prod/1457323/049_rsa_20_9829_1_9659622799e13034f0f3bed5f8819bdf.png;https://www.mgafigurinhas.com.br/figurinhas/049-rsa-20;
9835;052 - KOR 03;FIGURINHAS;;1.50;1.50;NAO;5;SIM;https://images.tcdn.com.br/img/img_prod/1457323/052_kor_03_9835_1_efaa1581501fdb2f003664f1f1dad3f6.png;https://www.mgafigurinhas.com.br/figurinhas/052-kor-03;
9837;053 - KOR 04;FIGURINHAS;;1.50;1.50;NAO;23;SIM;https://images.tcdn.com.br/img/img_prod/1457323/053_kor_04_9837_1_20c03ca967f84768b3ca872032a94ab5.png;https://www.mgafigurinhas.com.br/figurinhas/053-kor-04;
9839;054 - KOR 05;FIGURINHAS;;1.50;1.50;NAO;7;SIM;https://images.tcdn.com.br/img/img_prod/1457323/054_kor_05_9839_1_6e045e664d8d06bf378f78effeb828c9.png;https://www.mgafigurinhas.com.br/figurinhas/054-kor-05;
9841;055 - KOR 06;FIGURINHAS;;1.50;1.50;NAO;4;SIM;https://images.tcdn.com.br/img/img_prod/1457323/055_kor_06_9841_1_aa783df797b45ff68bacd16c2ba516c5.png;https://www.mgafigurinhas.com.br/figurinhas/055-kor-06;
9847;056 - KOR 07;FIGURINHAS;;1.50;1.50;NAO;3;SIM;https://images.tcdn.com.br/img/img_prod/1457323/056_kor_07_9847_1_a5a3a91ba598d9d9310958b189aaa0d4.png;https://www.mgafigurinhas.com.br/figurinhas/056-kor-07;
9849;057 - KOR 08;FIGURINHAS;;1.50;1.50;NAO;15;SIM;https://images.tcdn.com.br/img/img_prod/1457323/057_kor_08_9849_1_0730c3f74b633c6b18f2212be306a1f4.png;https://www.mgafigurinhas.com.br/figurinhas/057-kor-08;
9851;058 - KOR 09;FIGURINHAS;;1.50;1.50;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/058_kor_09_9851_1_82f48daecd18cade638b58eec6fe3268.png;https://www.mgafigurinhas.com.br/figurinhas/058-kor-09;
9853;059 - KOR 10;FIGURINHAS;;1.50;1.50;NAO;11;SIM;https://images.tcdn.com.br/img/img_prod/1457323/059_kor_10_9853_1_d2ecb092658c4ea4aafdedc4a5044449.png;https://www.mgafigurinhas.com.br/figurinhas/059-kor-10;
9857;060 - KOR 11;FIGURINHAS;;1.50;1.50;NAO;4;SIM;https://images.tcdn.com.br/img/img_prod/1457323/060_kor_11_9857_1_4e4f9a51ebd40619ffc4f00c8abec845.png;https://www.mgafigurinhas.com.br/figurinhas/060-kor-11;
9861;062 - KOR 13;FIGURINHAS;;3.00;3.00;NAO;9;SIM;https://images.tcdn.com.br/img/img_prod/1457323/062_kor_13_9861_1_635612fe586314596d849b871beec5f1.png;https://www.mgafigurinhas.com.br/figurinhas/062-kor-13;
9863;063 - KOR 14;FIGURINHAS;;1.50;1.50;NAO;4;SIM;https://images.tcdn.com.br/img/img_prod/1457323/063_kor_14_9863_1_08fe1d544b355753a8c4e0162817ba6f.png;https://www.mgafigurinhas.com.br/figurinhas/063-kor-14;
9865;064 - KOR 15;FIGURINHAS;;1.50;1.50;NAO;9;SIM;https://images.tcdn.com.br/img/img_prod/1457323/064_kor_15_9865_1_23008f80a4472ea2c9a466ec1fd69c51.png;https://www.mgafigurinhas.com.br/figurinhas/064-kor-15;
9867;065 - KOR 16;FIGURINHAS;;1.50;1.50;NAO;8;SIM;https://images.tcdn.com.br/img/img_prod/1457323/065_kor_16_9867_1_fdcc9546f0194dcc51d048f21b37b90a.png;https://www.mgafigurinhas.com.br/figurinhas/065-kor-16;
9871;067 - KOR 18;FIGURINHAS;;5.00;5.00;NAO;13;SIM;https://images.tcdn.com.br/img/img_prod/1457323/067_kor_18_9871_1_91b66555d1dff47fdcaf0d8bfe547461.png;https://www.mgafigurinhas.com.br/figurinhas/067-kor-18;
9873;068 - KOR 19;FIGURINHAS;;1.50;1.50;NAO;2;SIM;https://images.tcdn.com.br/img/img_prod/1457323/068_kor_19_9873_1_3568e85fc7fc46460b0b8ffe3fba55dc.png;https://www.mgafigurinhas.com.br/figurinhas/068-kor-19;
9875;069 - KOR 20;FIGURINHAS;;1.50;1.50;NAO;3;SIM;https://images.tcdn.com.br/img/img_prod/1457323/069_kor_20_9875_1_4659fd76a24529aaac90261663c9a981.png;https://www.mgafigurinhas.com.br/figurinhas/069-kor-20;
9877;070 - CZE 01;FIGURINHAS;;10.00;10.00;NAO;16;SIM;https://images.tcdn.com.br/img/img_prod/1457323/070_cze_01_9877_1_f9c2d4591c63cb3c951d8a4fbcb2558b.png;https://www.mgafigurinhas.com.br/figurinhas/070-cze-01;
9879;071 - CZE 02;FIGURINHAS;;1.50;1.50;NAO;;NAO;https://images.tcdn.com.br/img/img_prod/1457323/071_cze_02_9879_1_43b1f25461f3158eab0cfddad2ccb67a.png;https://www.mgafigurinhas.com.br/figurinhas/071-cze-02;
9883;073 - CZE 04;FIGURINHAS;;1.50;1.50;NAO;56;SIM;https://images.tcdn.com.br/img/img_prod/1457323/073_cze_04_9883_1_22945ea2aa5f4f70dcd75fe33e855b28.png;https://www.mgafigurinhas.com.br/figurinhas/073-cze-04;
9887;074 - CZE 05;FIGURINHAS;;1.50;1.50;NAO;55;SIM;https://images.tcdn.com.br/img/img_prod/1457323/074_cze_05_9887_1_41818bdec493ee0e3246dec17a3ae781.png;https://www.mgafigurinhas.com.br/figurinhas/074-cze-05;
9889;075 - CZE 06;FIGURINHAS;;1.50;1.50;NAO;53;SIM;https://images.tcdn.com.br/img/img_prod/1457323/075_cze_06_9889_1_98adbc5d3504a4b134a15dd1125ce242.png;https://www.mgafigurinhas.com.br/figurinhas/075-cze-06;
9895;076 - CZE 07;FIGURINHAS;;1.50;1.50;NAO;47;SIM;https://images.tcdn.com.br/img/img_prod/1457323/076_cze_07_9895_1_4c2ca111216795518c46328acb028e7a.png;https://www.mgafigurinhas.com.br/figurinhas/076-cze-07;
9893;077 - CZE 08;FIGURINHAS;;1.50;1.50;NAO;68;SIM;https://images.tcdn.com.br/img/img_prod/1457323/077_cze_08_9893_1_3588648bdae5b4e9ac13813162d76208.png;https://www.mgafigurinhas.com.br/figurinhas/077-cze-08;
9897;078 - CZE 09;FIGURINHAS;;1.50;1.50;NAO;70;SIM;https://images.tcdn.com.br/img/img_prod/1457323/078_cze_09_9897_1_ee7dbae267abbc6d84640dc8501e14e2.png;https://www.mgafigurinhas.com.br/figurinhas/078-cze-09;
9899;079 - CZE 10;FIGURINHAS;;1.50;1.50;NAO;45;SIM;https://images.tcdn.com.br/img/img_prod/1457323/079_cze_10_9899_1_35270a12dcf037687b2486a18c3d8468.png;https://www.mgafigurinhas.com.br/figurinhas/079-cze-10;
9903;080 - CZE 11;FIGURINHAS;;1.50;1.50;NAO;47;SIM;https://images.tcdn.com.br/img/img_prod/1457323/080_cze_11_9903_1_3f4542ec13b1744f27137c0fefcf02b4.png;https://www.mgafigurinhas.com.br/figurinhas/080-cze-11;
9905;082 - CZE 13;FIGURINHAS;;3.00;3.00;NAO;3;SIM;https://images.tcdn.com.br/img/img_prod/1457323/082_cze_13_9905_1_c517f2aa1ff4321b7391ef02acd0b293.png;https://www.mgafigurinhas.com.br/figurinhas/082-cze-13;
9913;086 - CZE 17;FIGURINHAS;;1.50;1.50;NAO;6;SIM;https://images.tcdn.com.br/img/img_prod/1457323/086_cze_17_9913_1_f57cda58287886942c21acb42063864f.png;https://www.mgafigurinhas.com.br/figurinhas/086-cze-17;
9919;087 - CZE 18;FIGURINHAS;;1.50;1.50;NAO;3;SIM;https://images.tcdn.com.br/img/img_prod/1457323/087_cze_18_9919_1_eeabe5044681c1e38aef99088671c4db.png;https://www.mgafigurinhas.com.br/figurinhas/087-cze-18;
9921;089 - CZE 20;FIGURINHAS;;1.50;1.50;NAO;4;SIM;https://images.tcdn.com.br/img/img_prod/1457323/089_cze_20_9921_1_31b8cc8aff73cd2e2eabd05857406244.png;https://www.mgafigurinhas.com.br/figurinhas/089-cze-20;
9925;090 - CAN 01;FIGURINHAS;;5.00;5.00;NAO;5;SIM;https://images.tcdn.com.br/img/img_prod/1457323/090_can_01_9925_1_1768e445bb3a78e45356557778613eb2.png;https://www.mgafigurinhas.com.br/figurinhas/090-can-01;
9927;091 - CAN 02;FIGURINHAS;;1.50;1.50;NAO;2;SIM;https://images.tcdn.com.br/img/img_prod/1457323/091_can_02_9927_1_6b42e63c555f148c14b72950402b8e49.png;https://www.mgafigurinhas.com.br/figurinhas/091-can-02;
9929;092 - CAN 03;FIGURINHAS;;1.50;1.50;NAO;10;SIM;https://images.tcdn.com.br/img/img_prod/1457323/092_can_03_9929_1_2ee52696c9f17e22b441a45dcbe8ec1e.png;https://www.mgafigurinhas.com.br/figurinhas/092-can-03;
9933;094 - CAN 05;FIGURINHAS;;1.50;1.50;NAO;3;SIM;https://images.tcdn.com.br/img/img_prod/1457323/094_can_05_9933_1_e0ac1b1756e6587e949d20de72380558.png;https://www.mgafigurinhas.com.br/figurinhas/094-can-05;
9937;096 - CAN 07;FIGURINHAS;;1.50;1.50;NAO;10;SIM;https://images.tcdn.com.br/img/img_prod/1457323/096_can_07_9937_1_f1142759b6b0466ac1d238bb7ec4a620.png;https://www.mgafigurinhas.com.br/figurinhas/096-can-07;
9945;097 - CAN 08;FIGURINHAS;;1.50;1.50;NAO;9;SIM;https://images.tcdn.com.br/img/img_prod/1457323/097_can_08_9945_1_f00802a3cd789cfeed6a40b54193a332.png;https://www.mgafigurinhas.com.br/figurinhas/097-can-08;
9939;098 - CAN 09;FIGURINHAS;;1.50;1.50;NAO;5;SIM;https://images.tcdn.com.br/img/img_prod/1457323/098_can_09_9939_1_263dd5d41a7d0ac7d2212e9be91e7534.png;https://www.mgafigurinhas.com.br/figurinhas/098-can-09;
9953;099 - CAN 10;FIGURINHAS;;1.50;1.50;NAO;21;SIM;https://images.tcdn.com.br/img/img_prod/1457323/099_can_10_9953_1_91998dca596db0890b969333e40e09ff.png;https://www.mgafigurinhas.com.br/figurinhas/099-can-10;
9949;100 - CAN 11;FIGURINHAS;;1.50;1.50;NAO;10;SIM;https://images.tcdn.com.br/img/img_prod/1457323/100_can_11_9949_1_9a883a559bf7784ee0177a17bc5f8133.png;https://www.mgafigurinhas.com.br/figurinhas/100-can-11;
9955;101 - CAN 12;FIGURINHAS;;1.50;1.50;NAO;19;SIM;https://images.tcdn.com.br/img/img_prod/1457323/101_can_12_9955_1_04cc6e2e11c5ffa9a16a92da39827de8.png;https://www.mgafigurinhas.com.br/figurinhas/101-can-12;
9957;102 - CAN 13;FIGURINHAS;;3.00;3.00;NAO;12;SIM;https://images.tcdn.com.br/img/img_prod/1457323/102_can_13_9957_1_bc74b52ddd938033fc6fac16c679848c.png;https://www.mgafigurinhas.com.br/figurinhas/102-can-13;
9959;103 - CAN 14;FIGURINHAS;;1.50;1.50;NAO;;NAO;https://images.tcdn.com.br/img/img_prod/1457323/103_can_14_9959_1_6f46ca97f2e7ff27a62859ec56a1e471.png;https://www.mgafigurinhas.com.br/figurinhas/103-can-14;
9961;104 - CAN 15;FIGURINHAS;;1.50;1.50;NAO;16;SIM;https://images.tcdn.com.br/img/img_prod/1457323/104_can_15_9961_1_d82eb2cff06df57fc4042b613ed24b0a.png;https://www.mgafigurinhas.com.br/figurinhas/104-can-15;
9971;106 - CAN 17;FIGURINHAS;;1.50;1.50;NAO;10;SIM;https://images.tcdn.com.br/img/img_prod/1457323/106_can_17_9971_1_673ec4cd7d1dbdeda646e253e9d1d9f8.png;https://www.mgafigurinhas.com.br/figurinhas/106-can-17;
9965;107 - CAN 18;FIGURINHAS;;1.50;1.50;NAO;3;SIM;https://images.tcdn.com.br/img/img_prod/1457323/107_can_18_9965_1_6e300e49559b3c290fe77a5cda7b391f.png;https://www.mgafigurinhas.com.br/figurinhas/107-can-18;
9969;108 - CAN 19;FIGURINHAS;;1.50;1.50;NAO;2;SIM;https://images.tcdn.com.br/img/img_prod/1457323/108_can_19_9969_1_b8109ee67d54096e2344582f06c97b1e.png;https://www.mgafigurinhas.com.br/figurinhas/108-can-19;
9973;109 - CAN 20;FIGURINHAS;;1.50;1.50;NAO;8;SIM;https://images.tcdn.com.br/img/img_prod/1457323/109_can_20_9973_1_fe914883fdade6fb2f3678eb03f91bf5.png;https://www.mgafigurinhas.com.br/figurinhas/109-can-20;
9975;110 - BIH 01;FIGURINHAS;;10.00;10.00;NAO;3;SIM;https://images.tcdn.com.br/img/img_prod/1457323/110_bih_01_9975_1_2f1a17bc74abbed28c8d77f1eb8ba82b.png;https://www.mgafigurinhas.com.br/figurinhas/110-bih-01;
9979;112 - BIH 03;FIGURINHAS;;1.50;1.50;NAO;2;SIM;https://images.tcdn.com.br/img/img_prod/1457323/112_bih_03_9979_1_ac7c324bdb741049c3adcbd7bc100c08.png;https://www.mgafigurinhas.com.br/figurinhas/112-bih-03;
9981;113 - BIH 04;FIGURINHAS;;1.50;1.50;NAO;5;SIM;https://images.tcdn.com.br/img/img_prod/1457323/113_bih_04_9981_1_609f4e7eceae183ef3f29121c98c8afa.png;https://www.mgafigurinhas.com.br/figurinhas/113-bih-04;
9987;117 - BIH 08;FIGURINHAS;;1.50;1.50;NAO;56;SIM;https://images.tcdn.com.br/img/img_prod/1457323/117_bih_08_9987_1_68f8ba98ecb817fffc6336342d2b8a4e.png;https://www.mgafigurinhas.com.br/figurinhas/117-bih-08;
9993;118 - BIH 09;FIGURINHAS;;1.50;1.50;NAO;44;SIM;https://images.tcdn.com.br/img/img_prod/1457323/118_bih_09_9993_1_6b79be699617854d00cd89a4953493f6.png;https://www.mgafigurinhas.com.br/figurinhas/118-bih-09;
9995;119 - BIH 10;FIGURINHAS;;1.50;1.50;NAO;60;SIM;https://images.tcdn.com.br/img/img_prod/1457323/119_bih_10_9995_1_14c95e0ab8ca0317b45b4f22386770bc.png;https://www.mgafigurinhas.com.br/figurinhas/119-bih-10;
9997;120 - BIH 11;FIGURINHAS;;1.50;1.50;NAO;41;SIM;https://images.tcdn.com.br/img/img_prod/1457323/120_bih_11_9997_1_e79198d7e686ea3c20fdcad62ca266f9.png;https://www.mgafigurinhas.com.br/figurinhas/120-bih-11;
9999;121 - BIH 12;FIGURINHAS;;1.50;1.50;NAO;64;SIM;https://images.tcdn.com.br/img/img_prod/1457323/121_bih_12_9999_1_aa20214917a11df95f37c8bad744a78a.png;https://www.mgafigurinhas.com.br/figurinhas/121-bih-12;
10001;122 - BIH 13;FIGURINHAS;;3.00;3.00;NAO;9;SIM;https://images.tcdn.com.br/img/img_prod/1457323/122_bih_13_10001_1_54797cd8cbdad9c38b2d5a7156dad51f.png;https://www.mgafigurinhas.com.br/figurinhas/122-bih-13;
10003;123 - BIH 14;FIGURINHAS;;1.50;1.50;NAO;52;SIM;https://images.tcdn.com.br/img/img_prod/1457323/123_bih_14_10003_1_e586b6a52299807ba16eafd9428955de.png;https://www.mgafigurinhas.com.br/figurinhas/123-bih-14;
10005;124 - BIH 15;FIGURINHAS;;1.50;1.50;NAO;65;SIM;https://images.tcdn.com.br/img/img_prod/1457323/124_bih_15_10005_1_49770a3ebfa3b3f4cbc98fec38d595e2.png;https://www.mgafigurinhas.com.br/figurinhas/124-bih-15;
10007;125 - BIH 16;FIGURINHAS;;1.50;1.50;NAO;57;SIM;https://images.tcdn.com.br/img/img_prod/1457323/125_bih_16_10007_1_0c7857184a5f20341a48052701935f27.png;https://www.mgafigurinhas.com.br/figurinhas/125-bih-16;
10011;127 - BIH 18;FIGURINHAS;;1.50;1.50;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/127_bih_18_10011_1_6fcff25aad85f111112c7a359b4f3d93.png;https://www.mgafigurinhas.com.br/figurinhas/127-bih-18;
10019;130 - QAT 01;FIGURINHAS;;5.00;5.00;NAO;8;SIM;https://images.tcdn.com.br/img/img_prod/1457323/130_qat_01_10019_1_e8c72206cec93cd15e820a09f6dba91b.png;https://www.mgafigurinhas.com.br/figurinhas/130-qat-01;
10021;131 - QAT 02;FIGURINHAS;;1.50;1.50;NAO;2;SIM;https://images.tcdn.com.br/img/img_prod/1457323/131_qat_02_10021_1_1b33c9e71f16396de8697e011f409d4c.png;https://www.mgafigurinhas.com.br/figurinhas/131-qat-02;
10023;132 - QAT 03;FIGURINHAS;;1.50;1.50;NAO;9;SIM;https://images.tcdn.com.br/img/img_prod/1457323/132_qat_03_10023_1_e269dfa9f1c02a00e70c54aee2ab22f2.png;https://www.mgafigurinhas.com.br/figurinhas/132-qat-03;
10025;133 - QAT 04;FIGURINHAS;;1.50;1.50;NAO;7;SIM;https://images.tcdn.com.br/img/img_prod/1457323/133_qat_04_10025_1_4155bb38ce297abcf6ccbe0e9b48867a.png;https://www.mgafigurinhas.com.br/figurinhas/133-qat-04;
10031;134 - QAT 05;FIGURINHAS;;1.50;1.50;NAO;5;SIM;https://images.tcdn.com.br/img/img_prod/1457323/134_qat_05_10031_1_9eb09e299cc17ae71cb5e5ca9eb5b2c4.png;https://www.mgafigurinhas.com.br/figurinhas/134-qat-05;
10035;136 - QAT 07;FIGURINHAS;;1.50;1.50;NAO;23;SIM;https://images.tcdn.com.br/img/img_prod/1457323/136_qat_07_10035_1_ecf03b01111de148ca26861ef70fe5d8.png;https://www.mgafigurinhas.com.br/figurinhas/136-qat-07;
10039;137 - QAT 08;FIGURINHAS;;1.50;1.50;NAO;23;SIM;https://images.tcdn.com.br/img/img_prod/1457323/137_qat_08_10039_1_d52db9883b3975f7338c15e91709553f.png;https://www.mgafigurinhas.com.br/figurinhas/137-qat-08;
10037;138 - QAT 09;FIGURINHAS;;1.50;1.50;NAO;24;SIM;https://images.tcdn.com.br/img/img_prod/1457323/138_qat_09_10037_1_b579b8d4a3010d4b82ff5974e667f782.png;https://www.mgafigurinhas.com.br/figurinhas/138-qat-09;
10041;139 - QAT 10;FIGURINHAS;;1.50;1.50;NAO;18;SIM;https://images.tcdn.com.br/img/img_prod/1457323/139_qat_10_10041_1_5bea227d5f6929ffe339c5fa9e1e5ca8.png;https://www.mgafigurinhas.com.br/figurinhas/139-qat-10;
10043;140 - QAT 11;FIGURINHAS;;1.50;1.50;NAO;29;SIM;https://images.tcdn.com.br/img/img_prod/1457323/140_qat_11_10043_1_d08ccef629ae241e601d6eb81f37d24b.png;https://www.mgafigurinhas.com.br/figurinhas/140-qat-11;
10045;141 - QAT 12;FIGURINHAS;;1.50;1.50;NAO;27;SIM;https://images.tcdn.com.br/img/img_prod/1457323/141_qat_12_10045_1_845e4d74582bcaabe4a9b4a34e92fca2.png;https://www.mgafigurinhas.com.br/figurinhas/141-qat-12;
10051;142 - QAT 13;FIGURINHAS;;3.00;3.00;NAO;56;SIM;https://images.tcdn.com.br/img/img_prod/1457323/142_qat_13_10051_1_e27707ab37e72e501a14541369cdd8f9.png;https://www.mgafigurinhas.com.br/figurinhas/142-qat-13;
10049;143 - QAT 14;FIGURINHAS;;1.50;1.50;NAO;21;SIM;https://images.tcdn.com.br/img/img_prod/1457323/143_qat_14_10049_1_e6d80d223b03e2ffd807ace4fc49d422.png;https://www.mgafigurinhas.com.br/figurinhas/143-qat-14;
10053;144 - QAT 15;FIGURINHAS;;1.50;1.50;NAO;18;SIM;https://images.tcdn.com.br/img/img_prod/1457323/144_qat_15_10053_1_cbc2d3127968b92143983de6b62d8f2e.png;https://www.mgafigurinhas.com.br/figurinhas/144-qat-15;
10055;145 - QAT 16;FIGURINHAS;;1.50;1.50;NAO;28;SIM;https://images.tcdn.com.br/img/img_prod/1457323/145_qat_16_10055_1_120834156f07a11c35abc3c99f2da1ee.png;https://www.mgafigurinhas.com.br/figurinhas/145-qat-16;
10059;146 - QAT 17;FIGURINHAS;;1.50;1.50;NAO;13;SIM;https://images.tcdn.com.br/img/img_prod/1457323/146_qat_17_10059_1_3e47fae28a18eef6e14148c399b659f7.png;https://www.mgafigurinhas.com.br/figurinhas/146-qat-17;
10057;147 - QAT 18;FIGURINHAS;;1.50;1.50;NAO;12;SIM;https://images.tcdn.com.br/img/img_prod/1457323/147_qat_18_10057_1_9f00e384f9900291b3e5f269a3616d15.png;https://www.mgafigurinhas.com.br/figurinhas/147-qat-18;
10061;148 - QAT 19;FIGURINHAS;;1.50;1.50;NAO;2;SIM;https://images.tcdn.com.br/img/img_prod/1457323/148_qat_19_10061_1_a2e9dfd8f7c3c700e06b7cd050c9da01.png;https://www.mgafigurinhas.com.br/figurinhas/148-qat-19;
10063;149 - QAT 20;FIGURINHAS;;1.50;1.50;NAO;12;SIM;https://images.tcdn.com.br/img/img_prod/1457323/149_qat_20_10063_1_8ff2c44c6889c06558b8a4e3aa876ccb.png;https://www.mgafigurinhas.com.br/figurinhas/149-qat-20;
10065;150 - SUI 01;FIGURINHAS;;5.00;5.00;NAO;8;SIM;https://images.tcdn.com.br/img/img_prod/1457323/150_sui_01_10065_1_287c25f0ac59f86b4ac73e289f32298b.png;https://www.mgafigurinhas.com.br/figurinhas/150-sui-01;
10075;151 - SUI 02;FIGURINHAS;;1.50;1.50;NAO;14;SIM;https://images.tcdn.com.br/img/img_prod/1457323/151_sui_02_10075_1_6a4c771b5443b0375a4257868d9e2744.png;https://www.mgafigurinhas.com.br/figurinhas/151-sui-02;
10073;152 - SUI 03;FIGURINHAS;;1.50;1.50;NAO;20;SIM;https://images.tcdn.com.br/img/img_prod/1457323/152_sui_03_10073_1_501754ad0209e94769aec8a9a738a7d4.png;https://www.mgafigurinhas.com.br/figurinhas/152-sui-03;
10077;153 - SUI 04;FIGURINHAS;;1.50;1.50;NAO;10;SIM;https://images.tcdn.com.br/img/img_prod/1457323/153_sui_04_10077_1_6b39b2705b3ade6bd85e93f3c1bd8590.png;https://www.mgafigurinhas.com.br/figurinhas/153-sui-04;
10079;154 - SUI 05;FIGURINHAS;;1.50;1.50;NAO;29;SIM;https://images.tcdn.com.br/img/img_prod/1457323/154_sui_05_10079_1_52057fcd623009b5f23c1240cca28997.png;https://www.mgafigurinhas.com.br/figurinhas/154-sui-05;
10081;155 - SUI 06;FIGURINHAS;;1.50;1.50;NAO;6;SIM;https://images.tcdn.com.br/img/img_prod/1457323/155_sui_06_10081_1_0d3bd30eda6a120921b554bbb6837a66.png;https://www.mgafigurinhas.com.br/figurinhas/155-sui-06;
10083;156 - SUI 07;FIGURINHAS;;1.50;1.50;NAO;9;SIM;https://images.tcdn.com.br/img/img_prod/1457323/156_sui_07_10083_1_ba2d1a98cb330cee355630a9087d0dde.png;https://www.mgafigurinhas.com.br/figurinhas/156-sui-07;
10085;157 - SUI 08;FIGURINHAS;;1.50;1.50;NAO;54;SIM;https://images.tcdn.com.br/img/img_prod/1457323/157_sui_08_10085_1_b1085b203e6b6fe8604251cf93a7027d.png;https://www.mgafigurinhas.com.br/figurinhas/157-sui-08;
10087;158 - SUI 09;FIGURINHAS;;1.50;1.50;NAO;59;SIM;https://images.tcdn.com.br/img/img_prod/1457323/158_sui_09_10087_1_10faeff339232e93bca8dffa5b573ab3.png;https://www.mgafigurinhas.com.br/figurinhas/158-sui-09;
10089;159 - SUI 10;FIGURINHAS;;1.50;1.50;NAO;56;SIM;https://images.tcdn.com.br/img/img_prod/1457323/159_sui_10_10089_1_0ec73e929e786942546b098a8fbf3520.png;https://www.mgafigurinhas.com.br/figurinhas/159-sui-10;
10091;160 - SUI 11;FIGURINHAS;;1.50;1.50;NAO;47;SIM;https://images.tcdn.com.br/img/img_prod/1457323/160_sui_11_10091_1_b9b06ff421d0945c13114b12af63d737.png;https://www.mgafigurinhas.com.br/figurinhas/160-sui-11;
10093;161 - SUI 12;FIGURINHAS;;1.50;1.50;NAO;44;SIM;https://images.tcdn.com.br/img/img_prod/1457323/161_sui_12_10093_1_cdf1bad683d41f059d28147b679d9e20.png;https://www.mgafigurinhas.com.br/figurinhas/161-sui-12;
10095;162 - SUI 13;FIGURINHAS;;3.00;3.00;NAO;3;SIM;https://images.tcdn.com.br/img/img_prod/1457323/162_sui_13_10095_1_84c6f83b1a9a9e64f01a2402b84fbd85.png;https://www.mgafigurinhas.com.br/figurinhas/162-sui-13;
10099;163 - SUI 14;FIGURINHAS;;1.50;1.50;NAO;41;SIM;https://images.tcdn.com.br/img/img_prod/1457323/163_sui_14_10099_1_2d21e7d373a3d9f83bac5ef6a683d96c.png;https://www.mgafigurinhas.com.br/figurinhas/163-sui-14;
10097;164 - SUI 15;FIGURINHAS;;1.50;1.50;NAO;49;SIM;https://images.tcdn.com.br/img/img_prod/1457323/164_sui_15_10097_1_5b64c9e86e48697b63ccacf8ff65c2c8.png;https://www.mgafigurinhas.com.br/figurinhas/164-sui-15;
